--Rotas do 1º turno-----------------------------
394 -> 466 (167)
395 -> 110 (173)
396 -> 29 (179)
396 -> 245 (8)
397 -> 245 (155)
398 -> 705 (158)
399 -> 459 (135)
399 -> 705 (26)
400 -> 527 (4)
400 -> 654 (119)
401 -> 795 (175)
402 -> 214 (34)
402 -> 245 (145)
403 -> 705 (181)
405 -> 114 (108)
405 -> 654 (78)
406 -> 459 (103)
406 -> 705 (83)
407 -> 114 (161)
407 -> 900 (12)
408 -> 110 (150)
408 -> 459 (48)
409 -> 29 (135)
409 -> 110 (57)
410 -> 245 (176)
411 -> 30 (6)
411 -> 795 (181)
412 -> 29 (171)
413 -> 245 (105)
413 -> 335 (44)
413 -> 701 (42)
414 -> 245 (116)
415 -> 466 (106)
415 -> 646 (15)
416 -> 705 (166)
417 -> 654 (187)
418 -> 114 (135)
418 -> 646 (35)
419 -> 466 (142)
419 -> 654 (52)
420 -> 459 (110)
420 -> 646 (9)
421 -> 30 (9)
421 -> 114 (105)
421 -> 128 (66)
422 -> 795 (151)
423 -> 245 (199)
424 -> 245 (123)
425 -> 114 (73)
425 -> 646 (125)
426 -> 456 (45)
427 -> 646 (144)
428 -> 795 (157)
429 -> 110 (164)
429 -> 245 (10)
430 -> 114 (186)
430 -> 654 (13)
431 -> 110 (149)
432 -> 110 (191)
433 -> 110 (150)
433 -> 245 (12)
434 -> 466 (182)
435 -> 49 (159)
435 -> 67 (171)
435 -> 104 (36)
435 -> 117 (183)
435 -> 245 (131)
435 -> 389 (164)
435 -> 416 (166)
435 -> 432 (111)
435 -> 480 (51)
435 -> 517 (4)
435 -> 705 (194)
435 -> 795 (114)
436 -> 459 (164)
437 -> 245 (124)
437 -> 646 (12)
438 -> 466 (107)
439 -> 110 (171)
439 -> 472 (12)
440 -> 73 (190)
440 -> 89 (32)
440 -> 109 (139)
440 -> 158 (5)
440 -> 218 (170)
440 -> 219 (126)
440 -> 224 (131)
440 -> 251 (131)
440 -> 267 (177)
440 -> 271 (182)
440 -> 275 (188)
440 -> 308 (172)
440 -> 316 (169)
440 -> 335 (133)
440 -> 344 (121)
440 -> 495 (170)
440 -> 750 (110)
440 -> 905 (173)
440 -> 948 (144)
441 -> 245 (184)
442 -> 245 (172)
443 -> 459 (132)
443 -> 466 (54)
444 -> 110 (168)
445 -> 110 (200)
446 -> 459 (183)
447 -> 110 (197)
448 -> 654 (192)
449 -> 459 (116)
450 -> 646 (133)
450 -> 654 (29)
451 -> 795 (188)
452 -> 705 (141)
453 -> 705 (182)
453 -> 900 (18)
454 -> 245 (186)
455 -> 110 (185)
456 -> 245 (148)
457 -> 646 (143)
458 -> 459 (100)
458 -> 831 (22)
460 -> 110 (197)
461 -> 110 (195)
462 -> 654 (154)
464 -> 110 (115)
464 -> 646 (39)
465 -> 654 (200)
467 -> 795 (198)
468 -> 646 (168)
469 -> 110 (155)
469 -> 466 (24)
470 -> 110 (166)
470 -> 582 (26)
471 -> 459 (192)
472 -> 646 (200)
473 -> 466 (182)
474 -> 245 (189)
475 -> 459 (198)
476 -> 110 (154)
477 -> 466 (139)
478 -> 3 (57)
478 -> 49 (19)
478 -> 69 (15)
478 -> 74 (178)
478 -> 96 (7)
478 -> 110 (166)
478 -> 165 (170)
478 -> 172 (163)
478 -> 236 (130)
478 -> 239 (165)
478 -> 268 (92)
478 -> 270 (138)
478 -> 276 (93)
478 -> 306 (161)
478 -> 383 (151)
478 -> 391 (108)
478 -> 393 (194)
478 -> 398 (102)
478 -> 423 (129)
478 -> 595 (103)
478 -> 635 (88)
478 -> 788 (31)
479 -> 110 (148)
480 -> 705 (180)
482 -> 114 (176)
482 -> 245 (23)
483 -> 245 (184)
484 -> 110 (185)
485 -> 466 (126)
486 -> 245 (186)
487 -> 29 (196)
487 -> 110 (166)
487 -> 114 (191)
487 -> 455 (184)
487 -> 611 (164)
487 -> 795 (151)
488 -> 245 (114)
488 -> 705 (33)
489 -> 334 (9)
489 -> 705 (151)
490 -> 110 (183)
491 -> 159 (100)
491 -> 165 (30)
491 -> 217 (99)
491 -> 223 (161)
491 -> 231 (158)
491 -> 235 (124)
491 -> 239 (34)
491 -> 245 (166)
491 -> 265 (186)
491 -> 269 (161)
491 -> 298 (186)
491 -> 321 (120)
491 -> 327 (115)
491 -> 332 (194)
491 -> 348 (123)
491 -> 375 (116)
491 -> 388 (153)
491 -> 395 (135)
491 -> 409 (192)
491 -> 410 (176)
491 -> 418 (170)
